"index"|"destination"|"origin"|"distance"|"duration"|"status"
"5263"|"5263"|"4157 W Wilcox St, Chicago, IL 60624, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"29145"|"4749"|"OK"
"5264"|"5264"|"155 S Kedzie Ave, Chicago, IL 60612, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"27151"|"4478"|"OK"
"5265"|"5265"|"1447 W Harrison St, Chicago, IL 60607, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"22940"|"3916"|"OK"
"5266"|"5266"|"1523 S Lawndale Ave, Chicago, IL 60623, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"28077"|"5039"|"OK"
"5267"|"5267"|"3530 W 30th St, Chicago, IL 60623, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"24956"|"4056"|"OK"
"5268"|"5268"|"2240 S Ashland Ave, Chicago, IL 60608, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"21375"|"3433"|"OK"
"5269"|"5269"|"243 S Wabash Ave, Chicago, IL 60604, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"21162"|"2691"|"OK"
"5270"|"5270"|"1821 S Prairie Ave, Chicago, IL 60616, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"19123"|"3768"|"OK"
"5271"|"5271"|"2825 S Princeton Ave, Chicago, IL 60616, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"17148"|"2798"|"OK"
"5272"|"5272"|"3200 S Calumet Ave, Chicago, IL 60616, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"16729"|"2494"|"OK"
"5273"|"5273"|"3936 S Lake Park Ave, Chicago, IL 60653, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"20143"|"3224"|"OK"
"5274"|"5274"|"231 W 47th St, Chicago, IL 60609, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"18210"|"2393"|"OK"
"5275"|"5275"|"347 E 45th St, Chicago, IL 60653, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"18573"|"2897"|"OK"
"5276"|"5276"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"21459"|"3790"|"OK"
"5277"|"5277"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"20919"|"3198"|"OK"
"5278"|"5278"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"23342"|"4026"|"OK"
"5279"|"5279"|"6349 S Kimbark Ave, Chicago, IL 60637, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"24873"|"4042"|"OK"
"5280"|"5280"|"7330 S Merrill Ave, Chicago, IL 60649, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"14646"|"4133"|"OK"
"5281"|"5281"|"347 E 85th St, Chicago, IL 60619, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"7701"|"2474"|"OK"
"5282"|"5282"|"1559 E 83rd St, Chicago, IL 60619, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"11634"|"3053"|"OK"
"5283"|"5283"|"8473 S Commercial Ave, Chicago, IL 60617, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"13941"|"3432"|"OK"
"5284"|"5284"|"9101 S Clyde Ave, Chicago, IL 60617, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"10971"|"2842"|"OK"
"5285"|"5285"|"8 E 103rd Pl, Chicago, IL 60628, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"5256"|"1494"|"OK"
"5286"|"5286"|"E 104th St, Chicago, IL 60628, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"8184"|"3213"|"OK"
"5287"|"5287"|"41.6906385662062,-87.5698357426607"|"41.713174341624,-87.674905487756"|"ZERO_RESULTS"|"ZERO_RESULTS"|"ZERO_RESULTS"
"5288"|"5288"|"10347 S Ewing Ave, Chicago, IL 60617, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"16317"|"4050"|"OK"
"5289"|"5289"|"3147 S Brandon Ave, Chicago, IL 60633, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"27324"|"5479"|"OK"
"5290"|"5290"|"12119 S Parnell Ave, Chicago, IL 60628, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"9146"|"2713"|"OK"
"5291"|"5291"|"5633 W 53rd St, Chicago, IL 60638, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"17617"|"4398"|"OK"
"5292"|"5292"|"4516 S Karlov Ave, Chicago, IL 60632, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"15759"|"4055"|"OK"
"5293"|"5293"|"4186 S Archer Ave, Chicago, IL 60632, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"22186"|"3737"|"OK"
"5294"|"5294"|"3519 S Wolcott Ave, Chicago, IL 60609, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"19327"|"2815"|"OK"
"5295"|"5295"|"3204 S Lituanica Ave, Chicago, IL 60608, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"17831"|"2825"|"OK"
"5296"|"5296"|"1330 W 47th St, Chicago, IL 60609, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"20520"|"3291"|"OK"
"5297"|"5297"|"5505 S Komensky Ave, Chicago, IL 60629, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"13126"|"3469"|"OK"
"5298"|"5298"|"4132 W 68th St, Chicago, IL 60629, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"10773"|"3174"|"OK"
"5299"|"5299"|"6655 S Francisco Ave, Chicago, IL 60629, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"8331"|"2808"|"OK"
"5300"|"5300"|"1630 W 65th St, Chicago, IL 60636, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"8192"|"2582"|"OK"
"5301"|"5301"|"6407 S Union Ave, Chicago, IL 60621, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"9863"|"3108"|"OK"
"5302"|"5302"|"7232 S King Dr, Chicago, IL 60619, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"11115"|"3599"|"OK"
"5303"|"5303"|"3451 W Columbus Ave, Chicago, IL 60652, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"8067"|"2345"|"OK"
"5304"|"5304"|"8228 S Throop St, Chicago, IL 60620, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"4830"|"2016"|"OK"
"5305"|"5305"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"0"|"0"|"OK"
"5306"|"5306"|"1001 W 97th St, Chicago, IL 60643, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"3601"|"1563"|"OK"
"5307"|"5307"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"6366"|"2096"|"OK"
"5308"|"5308"|"1836 W Montvale Ave, Chicago, IL 60643, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"4461"|"1925"|"OK"
"5309"|"5309"|"1309 W Early Ave, Chicago, IL 60660, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"34946"|"4854"|"OK"
"5310"|"5310"|"5833 W 62nd St, Chicago, IL 60638, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"15483"|"4501"|"OK"
"5311"|"5311"|"5400 S Francisco Ave, Chicago, IL 60632, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"10988"|"3293"|"OK"
"5312"|"5312"|"O'Hare, Chicago, IL, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"54685"|"8431"|"OK"
"5313"|"5313"|"7112 W Talcott Ave, Chicago, IL 60631, USA"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"41620"|"5911"|"OK"
"5314"|"5314"|"9130 S University Ave, Chicago, IL 60619, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"5701"|"1507"|"OK"
"5315"|"5315"|"600 E 130th St, Chicago, IL 60628, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"16948"|"3742"|"OK"
"5316"|"5316"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"37853"|"5234"|"OK"
"5317"|"5317"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"40124"|"6242"|"OK"
"5318"|"5318"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"32598"|"4256"|"OK"
"5319"|"5319"|"5145 N Claremont Ave, Chicago, IL 60625, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"36240"|"5534"|"OK"
"5320"|"5320"|"3608 N Leavitt St, Chicago, IL 60618, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"32768"|"5015"|"OK"
"5321"|"5321"|"1041 W Newport Ave, Chicago, IL 60657, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"30672"|"4169"|"OK"
"5322"|"5322"|"2222 N Halsted St, Chicago, IL 60614, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"28247"|"3866"|"OK"
"5323"|"5323"|"6946 N Olcott Ave, Chicago, IL 60631, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"43224"|"6401"|"OK"
"5324"|"5324"|"5382 N Milwaukee Ave, Chicago, IL 60630, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"38655"|"6194"|"OK"
"5325"|"5325"|"6244 N Leroy Ave, Chicago, IL 60646, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"42387"|"6881"|"OK"
"5326"|"5326"|"3786 W Bryn Mawr Ave, Chicago, IL 60659, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"38497"|"5762"|"OK"
"5327"|"5327"|"3719 W Lawrence Ave, Chicago, IL 60625, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"37900"|"5642"|"OK"
"5328"|"5328"|"5416 W Irving Park Rd, Chicago, IL 60641, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"36965"|"5970"|"OK"
"5329"|"5329"|"3801 W Irving Park Rd, Chicago, IL 60618, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"34513"|"5296"|"OK"
"5330"|"5330"|"3632 N Neva Ave, Chicago, IL 60634, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"45726"|"6837"|"OK"
"5331"|"5331"|"2700 N New England Ave, Chicago, IL 60707, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"38473"|"7050"|"OK"
"5332"|"5332"|"2542 N Luna Ave, Chicago, IL 60639, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"38214"|"6176"|"OK"
"5333"|"5333"|"4311 W Fullerton Ave, Chicago, IL 60639, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"34628"|"5871"|"OK"
"5334"|"5334"|"3137 N Christiana Ave, Chicago, IL 60618, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"32017"|"4819"|"OK"
"5335"|"5335"|"2844 W Lyndale St, Chicago, IL 60647, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"29677"|"4625"|"OK"
"5336"|"5336"|"1031 N Hamlin Ave, Chicago, IL 60651, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"31136"|"5620"|"OK"
"5337"|"5337"|"1941 W Thomas St, Chicago, IL 60622, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"27237"|"4911"|"OK"
"5338"|"5338"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"24949"|"3710"|"OK"
"5339"|"5339"|"735 N Pine Ave, Chicago, IL 60644, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"34493"|"5700"|"OK"
"5340"|"5340"|"4157 W Wilcox St, Chicago, IL 60624, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"30391"|"4778"|"OK"
"5341"|"5341"|"155 S Kedzie Ave, Chicago, IL 60612, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"28397"|"4507"|"OK"
"5342"|"5342"|"1447 W Harrison St, Chicago, IL 60607, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"24186"|"3945"|"OK"
"5343"|"5343"|"1523 S Lawndale Ave, Chicago, IL 60623, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"29245"|"5239"|"OK"
"5344"|"5344"|"3530 W 30th St, Chicago, IL 60623, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"23070"|"4120"|"OK"
"5345"|"5345"|"2240 S Ashland Ave, Chicago, IL 60608, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"21420"|"3505"|"OK"
"5346"|"5346"|"243 S Wabash Ave, Chicago, IL 60604, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"21208"|"2720"|"OK"
"5347"|"5347"|"1821 S Prairie Ave, Chicago, IL 60616, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"19333"|"3165"|"OK"
"5348"|"5348"|"2825 S Princeton Ave, Chicago, IL 60616, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"15262"|"2862"|"OK"
"5349"|"5349"|"3200 S Calumet Ave, Chicago, IL 60616, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"14843"|"2558"|"OK"
"5350"|"5350"|"3936 S Lake Park Ave, Chicago, IL 60653, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"18257"|"3288"|"OK"
"5351"|"5351"|"231 W 47th St, Chicago, IL 60609, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"13591"|"2122"|"OK"
"5352"|"5352"|"347 E 45th St, Chicago, IL 60653, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"14140"|"3649"|"OK"
"5353"|"5353"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"16087"|"3530"|"OK"
"5354"|"5354"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"12012"|"3285"|"OK"
"5355"|"5355"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"15381"|"3335"|"OK"
"5356"|"5356"|"6349 S Kimbark Ave, Chicago, IL 60637, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"13396"|"2991"|"OK"
"5357"|"5357"|"7330 S Merrill Ave, Chicago, IL 60649, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"11655"|"3371"|"OK"
"5358"|"5358"|"347 E 85th St, Chicago, IL 60619, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"6040"|"2030"|"OK"
"5359"|"5359"|"1559 E 83rd St, Chicago, IL 60619, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"9082"|"2218"|"OK"
"5360"|"5360"|"8473 S Commercial Ave, Chicago, IL 60617, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"11389"|"3017"|"OK"
"5361"|"5361"|"9101 S Clyde Ave, Chicago, IL 60617, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"8420"|"2007"|"OK"
"5362"|"5362"|"8 E 103rd Pl, Chicago, IL 60628, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"3495"|"1397"|"OK"
"5363"|"5363"|"E 104th St, Chicago, IL 60628, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"7043"|"2043"|"OK"
"5364"|"5364"|"41.6906385662062,-87.5698357426607"|"41.717497136584,-87.6488126158935"|"ZERO_RESULTS"|"ZERO_RESULTS"|"ZERO_RESULTS"
"5365"|"5365"|"10347 S Ewing Ave, Chicago, IL 60617, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"11410"|"2698"|"OK"
"5366"|"5366"|"3147 S Brandon Ave, Chicago, IL 60633, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"24772"|"4644"|"OK"
"5367"|"5367"|"12119 S Parnell Ave, Chicago, IL 60628, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"6191"|"1785"|"OK"
"5368"|"5368"|"5633 W 53rd St, Chicago, IL 60638, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"37253"|"4500"|"OK"
"5369"|"5369"|"4516 S Karlov Ave, Chicago, IL 60632, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"17604"|"4397"|"OK"
"5370"|"5370"|"4186 S Archer Ave, Chicago, IL 60632, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"20300"|"3302"|"OK"
"5371"|"5371"|"3519 S Wolcott Ave, Chicago, IL 60609, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"17441"|"2879"|"OK"
"5372"|"5372"|"3204 S Lituanica Ave, Chicago, IL 60608, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"15945"|"2889"|"OK"
"5373"|"5373"|"1330 W 47th St, Chicago, IL 60609, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"15148"|"3015"|"OK"
"5374"|"5374"|"5505 S Komensky Ave, Chicago, IL 60629, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"14971"|"3828"|"OK"
"5375"|"5375"|"4132 W 68th St, Chicago, IL 60629, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"12618"|"3533"|"OK"
"5376"|"5376"|"6655 S Francisco Ave, Chicago, IL 60629, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"16438"|"3929"|"OK"
"5377"|"5377"|"1630 W 65th St, Chicago, IL 60636, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"8106"|"2449"|"OK"
"5378"|"5378"|"6407 S Union Ave, Chicago, IL 60621, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"7653"|"2830"|"OK"
"5379"|"5379"|"7232 S King Dr, Chicago, IL 60619, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"8563"|"2459"|"OK"
"5380"|"5380"|"3451 W Columbus Ave, Chicago, IL 60652, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"11175"|"3157"|"OK"
"5381"|"5381"|"8228 S Throop St, Chicago, IL 60620, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"4675"|"1770"|"OK"
"5382"|"5382"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"3673"|"1627"|"OK"
"5383"|"5383"|"1001 W 97th St, Chicago, IL 60643, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"0"|"0"|"OK"
"5384"|"5384"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"8049"|"1644"|"OK"
"5385"|"5385"|"1836 W Montvale Ave, Chicago, IL 60643, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"4097"|"923"|"OK"
"5386"|"5386"|"1309 W Early Ave, Chicago, IL 60660, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"34991"|"4883"|"OK"
"5387"|"5387"|"5833 W 62nd St, Chicago, IL 60638, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"21047"|"5458"|"OK"
"5388"|"5388"|"5400 S Francisco Ave, Chicago, IL 60632, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"16775"|"3668"|"OK"
"5389"|"5389"|"O'Hare, Chicago, IL, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"55237"|"8460"|"OK"
"5390"|"5390"|"7112 W Talcott Ave, Chicago, IL 60631, USA"|"1001 W 97th St, Chicago, IL 60643, USA"|"42171"|"5959"|"OK"
"5391"|"5391"|"9130 S University Ave, Chicago, IL 60619, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"13631"|"3693"|"OK"
"5392"|"5392"|"600 E 130th St, Chicago, IL 60628, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"19176"|"4908"|"OK"
"5393"|"5393"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"45347"|"7673"|"OK"
"5394"|"5394"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"47618"|"7904"|"OK"
"5395"|"5395"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"40092"|"6695"|"OK"
"5396"|"5396"|"5145 N Claremont Ave, Chicago, IL 60625, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"43874"|"7740"|"OK"
"5397"|"5397"|"3608 N Leavitt St, Chicago, IL 60618, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"40262"|"6231"|"OK"
"5398"|"5398"|"1041 W Newport Ave, Chicago, IL 60657, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"38166"|"6608"|"OK"
"5399"|"5399"|"2222 N Halsted St, Chicago, IL 60614, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"35741"|"6305"|"OK"
"5400"|"5400"|"6946 N Olcott Ave, Chicago, IL 60631, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"51503"|"8298"|"OK"
"5401"|"5401"|"5382 N Milwaukee Ave, Chicago, IL 60630, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"46624"|"7376"|"OK"
"5402"|"5402"|"6244 N Leroy Ave, Chicago, IL 60646, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"36786"|"8329"|"OK"
"5403"|"5403"|"3786 W Bryn Mawr Ave, Chicago, IL 60659, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"34345"|"8248"|"OK"
"5404"|"5404"|"3719 W Lawrence Ave, Chicago, IL 60625, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"45394"|"7149"|"OK"
"5405"|"5405"|"5416 W Irving Park Rd, Chicago, IL 60641, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"44459"|"7487"|"OK"
"5406"|"5406"|"3801 W Irving Park Rd, Chicago, IL 60618, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"42007"|"6828"|"OK"
"5407"|"5407"|"3632 N Neva Ave, Chicago, IL 60634, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"50759"|"8498"|"OK"
"5408"|"5408"|"2700 N New England Ave, Chicago, IL 60707, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"33770"|"7932"|"OK"
"5409"|"5409"|"2542 N Luna Ave, Chicago, IL 60639, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"30544"|"7609"|"OK"
"5410"|"5410"|"4311 W Fullerton Ave, Chicago, IL 60639, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"27435"|"6741"|"OK"
"5411"|"5411"|"3137 N Christiana Ave, Chicago, IL 60618, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"39511"|"6351"|"OK"
"5412"|"5412"|"2844 W Lyndale St, Chicago, IL 60647, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"37171"|"6097"|"OK"
"5413"|"5413"|"1031 N Hamlin Ave, Chicago, IL 60651, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"24384"|"5884"|"OK"
"5414"|"5414"|"1941 W Thomas St, Chicago, IL 60622, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"28208"|"6047"|"OK"
"5415"|"5415"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"32443"|"6160"|"OK"
"5416"|"5416"|"735 N Pine Ave, Chicago, IL 60644, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"26716"|"5986"|"OK"
"5417"|"5417"|"4157 W Wilcox St, Chicago, IL 60624, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"22022"|"5208"|"OK"
"5418"|"5418"|"155 S Kedzie Ave, Chicago, IL 60612, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"22396"|"5444"|"OK"
"5419"|"5419"|"1447 W Harrison St, Chicago, IL 60607, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"25495"|"5032"|"OK"
"5420"|"5420"|"1523 S Lawndale Ave, Chicago, IL 60623, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"20271"|"4856"|"OK"
"5421"|"5421"|"3530 W 30th St, Chicago, IL 60623, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"17912"|"4043"|"OK"
"5422"|"5422"|"2240 S Ashland Ave, Chicago, IL 60608, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"23120"|"4418"|"OK"
"5423"|"5423"|"243 S Wabash Ave, Chicago, IL 60604, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"28702"|"5260"|"OK"
"5424"|"5424"|"1821 S Prairie Ave, Chicago, IL 60616, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"26827"|"5675"|"OK"
"5425"|"5425"|"2825 S Princeton Ave, Chicago, IL 60616, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"24739"|"5746"|"OK"
"5426"|"5426"|"3200 S Calumet Ave, Chicago, IL 60616, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"25486"|"4680"|"OK"
"5427"|"5427"|"3936 S Lake Park Ave, Chicago, IL 60653, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"27771"|"4910"|"OK"
"5428"|"5428"|"231 W 47th St, Chicago, IL 60609, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"21085"|"4621"|"OK"
"5429"|"5429"|"347 E 45th St, Chicago, IL 60653, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"22187"|"5068"|"OK"
"5430"|"5430"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"24334"|"5416"|"OK"
"5431"|"5431"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"19406"|"5011"|"OK"
"5432"|"5432"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"22875"|"5124"|"OK"
"5433"|"5433"|"6349 S Kimbark Ave, Chicago, IL 60637, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"20346"|"4821"|"OK"
"5434"|"5434"|"7330 S Merrill Ave, Chicago, IL 60649, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"19867"|"5073"|"OK"
"5435"|"5435"|"347 E 85th St, Chicago, IL 60619, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"14086"|"3449"|"OK"
"5436"|"5436"|"1559 E 83rd St, Chicago, IL 60619, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"17006"|"4851"|"OK"
"5437"|"5437"|"8473 S Commercial Ave, Chicago, IL 60617, USA"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"19319"|"4690"|"OK"
